,X,taxon_id,superkingdom,phylum,class,order,family,genus,species,
1506,1506,1454583,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1507,1507,1454584,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1508,1508,1454588,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1509,1509,1454589,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1510,1510,1454593,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1511,1511,1454603,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1512,1512,1454606,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1513,1513,1454620,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1514,1514,1454638,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1515,1515,1454641,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1516,1516,1455062,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Riemerella,Riemerella anatipestifer,
1517,1517,1457031,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae,Blattabacterium,Blattabacterium cuenoti,
1518,1518,1458465,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,
1519,1519,1463165,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella quasipneumoniae,
1520,1520,1469502,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA,Burkholderiales bacterium GJ-E10,
1521,1521,1471761,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Novibacillus,Novibacillus thermophilus,
1522,1522,1476577,Bacteria,Candidatus Saccharibacteria,Candidatus Saccharimonia,Candidatus Nanosynbacterales,Candidatus Nanosynbacteraceae,Candidatus Nanosynbacter,Candidatus Nanosynbacter lyticus,
1523,1523,1479019,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium,Methylobacterium sp. C1,
1524,1524,1484157,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. PSNIH2,
1525,1525,1484158,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea sp. PSNIH1,
1526,1526,1490052,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus sp. B2M1,
1527,1527,1490057,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus sp. B7M1,
1528,1528,1501268,Bacteria,Cyanobacteria,NA,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus sp. MIT 0604,
1529,1529,1507806,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter fetus,
1530,1530,1508404,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus,Jeotgalibacillus malaysiensis,
1531,1531,1511761,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc suionicum,
1532,1532,1514105,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Erysipelothrix larvae,
1533,1533,1526658,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea vaviloviae,
1534,1534,1528099,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Lawsonellaceae,Lawsonella,Lawsonella clevelandensis,
1535,1535,1531429,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Berryella,Berryella intestinalis,
1536,1536,1532555,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. DS20,
1537,1537,1536772,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FSL R7-0273,
1538,1538,1539298,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. OMZ 838,
1539,1539,1545702,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. wkB8,
1540,1540,1546149,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,
1541,1541,1549855,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Haematospirillum,Haematospirillum jordaniae,
1542,1542,1560339,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sp. E20,
1543,1543,1562970,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Fermentimonas,Fermentimonas caenicola,
1544,1544,1572656,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,NA,Ruminococcaceae bacterium CPB6,
1545,1545,1578828,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella sp. EA181011,
1546,1546,1581680,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Candidatus Methylopumilus,Candidatus Methylopumilus turicensis,
1547,1547,1608628,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Filomicrobium,Candidatus Filomicrobium marinum,
1548,1548,1612552,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus fjordicus,
1549,1549,1618207,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Psychromicrobium,Psychromicrobium lacuslunae,
1550,1550,1619313,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia gerundensis,
1551,1551,1628753,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. LM 4-2,
1552,1552,1631871,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella jogaejeotgali,
1553,1553,1637999,Bacteria,Verrucomicrobia,NA,NA,NA,NA,Verrucomicrobia bacterium IMCC26134,
1554,1554,1642646,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas mucosa,
1555,1555,1642647,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,Proteiniphilum saccharofermentans,
1556,1556,1643450,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Devosia,Devosia sp. H5989,
1557,1557,1646498,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TTH0-4,
1558,1558,1648404,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Aurantiacibacter,Aurantiacibacter atlanticus,
1559,1559,1648923,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus paralicheniformis,
1560,1560,1650654,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Edwardsiella,Edwardsiella sp. LADL05-105,
1561,1561,1653479,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PBTS 2,
1562,1562,1658671,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Intrasporangiaceae,Arsenicicoccus,Arsenicicoccus sp. oral taxon 190,
1563,1563,1658672,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ottowia,Ottowia sp. oral taxon 894,
1564,1564,1660067,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter pinnipediorum,
1565,1565,1662285,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylophilus,Methylophilus sp. TWE2,
1566,1566,1677857,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio saccincola,
1567,1567,1679444,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia glycaniphila,
1568,1568,1679721,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Herbinix,Herbinix luporum,
1569,1569,1682113,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. YC-RL4,
1570,1570,1686310,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella apis,
1571,1571,1692238,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sp. FY-07,
1572,1572,1696072,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. CGR1,
1573,1573,1697053,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Oblitimonas,Oblitimonas alkaliphila,
1574,1574,1699624,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter sp. P11G5,
1575,1575,1702170,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter sp. FDAARGOS_156,
1576,1576,1702221,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum,Faecalibaculum rodentium,
1577,1577,1702287,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Negativicoccus,Negativicoccus massiliensis,
1578,1578,1707785,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. WG5,
1579,1579,1710356,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,
1580,1580,1712675,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Turicibacteraceae,Turicibacter,Turicibacter sp. H121,
1581,1581,1715860,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus sp. AntiMn-1,
1582,1582,1723645,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. 008,
1583,1583,1725232,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Candidatus Desulfovibrio trichonymphae,
1584,1584,1737490,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Agarilytica,Agarilytica rhodophyticola,
1585,1585,1749074,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma sp. (ex Biomphalaria glabrata),
1586,1586,1750719,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia sp. 11kri321,
1587,1587,1759399,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. A12,
1588,1588,1759437,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia surfactantfaciens,
1589,1589,1763536,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea crassostreae,
1590,1590,1774373,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas mediterranea,
1591,1591,1778263,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Hoaglandella,Candidatus Hoaglandella endobia,
1592,1592,1778540,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya,Dickeya fangzhongdai,
1593,1593,1785995,Bacteria,Firmicutes,Bacilli,Bacillales,NA,Gemella,Gemella sp. oral taxon 928,
1594,1594,1785996,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 847,
1595,1595,1792307,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Boseaceae,Bosea,Bosea sp. PAMC 26642,
1596,1596,1796613,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caecimuris,
1597,1597,1796616,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. YL58,
1598,1598,1805478,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella timonensis,
1599,1599,1805714,Bacteria,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Christensenella,Christensenella massiliensis,
1600,1600,1811193,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pantholopis,
1601,1601,1812934,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,
1602,1602,1812935,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,
1603,1603,1813821,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sp. PAMC 28760,
1604,1604,1823759,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Desulfuromonas sp. DDH964,
1605,1605,1825069,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus marmotae,
1606,1606,1827469,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. GW460-12-10-14-LB2,
1607,1607,1827481,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sp. ODB01,
1608,1608,1833852,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum ferrireducens,
1609,1609,1834196,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium sp. YL32,
1610,1610,1834198,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,NA,Hungateiclostridiaceae bacterium KB18,
1611,1611,1834205,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA,Burkholderiales bacterium YL45,
1612,1612,1834207,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA,Erysipelotrichaceae bacterium I46,
1613,1613,1839799,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. FDAARGOS_192,
1614,1614,1839800,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia sp. FDAARGOS_228,
1615,1615,1841863,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter,Gordonibacter massiliensis,
1616,1616,1842537,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga sp. RAC07,
1617,1617,1848580,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia sp. CBA7124,
1618,1618,1848904,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga stomatis,
1619,1619,1849491,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Abyssicoccus,Abyssicoccus albus,
1620,1620,1850238,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Rhizorhabdus dicambivorans,
1621,1621,1851395,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. Chiba101,
1622,1622,1852373,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Murdochiella,Murdochiella vaginalis,
1623,1623,1852374,Bacteria,Firmicutes,Tissierellia,NA,NA,Ezakiella,Ezakiella massiliensis,
1624,1624,1852377,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces pacaensis,
1625,1625,1853276,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sp. 10022,
1626,1626,1853278,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria chenwenguii,
1627,1627,1856406,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. H15-1,
1628,1628,1858609,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. T1,
1629,1629,1860122,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus,Halothiobacillus sp. LS2,
1630,1630,1868135,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter sp. HK169,
1631,1631,1870820,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus ihbetae,
1632,1632,1870984,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus mediterraneensis,
1633,1633,1871021,Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium phocaeense,
1634,1634,1871025,Bacteria,Firmicutes,NA,NA,NA,Ndongobacter,Ndongobacter massiliensis,
1635,1635,1871034,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Propionimicrobium,Propionimicrobium sp. Marseille-P3275,
1636,1636,1874630,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter michiganensis,
1637,1637,1884263,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sp. oral taxon 920,
1638,1638,1884907,Bacteria,Actinobacteria,Actinomycetia,Candidatus Nanopelagicales,Candidatus Nanopelagicaceae,Candidatus Planktophila,Candidatus Planktophila vernalis,
1639,1639,1888195,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus himalayensis,
1640,1640,1889813,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,Anaerolineaceae bacterium oral taxon 439,
1641,1641,1891675,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea alhagi,
1642,1642,1898474,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus sp. IME1552,
1643,1643,1898684,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. LPH1,
1644,1644,1902136,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. NPS 308,
1645,1645,1903686,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Jeotgalibaca,Jeotgalibaca sp. PTS2502,
1646,1646,1905288,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. LTGPAF-6F,
1647,1647,1907578,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia jeotgali,
1648,1648,1909732,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus sp. T2.5-30,
1649,1649,1911586,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Marinilactibacillus,Marinilactibacillus sp. 15R,
1650,1650,1912856,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus sp. ING2-D1G,
1651,1651,1915310,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae complex sp. ECNIH7,
1652,1652,1925548,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,NA,Candidatus Fonsibacter,Candidatus Fonsibacter ubiquis,
1653,1653,1926494,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp. SOS3,
1654,1654,1930546,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina sp. P37,
1655,1655,1930557,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. FDAARGOS_354,
1656,1656,1930764,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina sp. P33,
1657,1657,1931241,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. S-6-2,
1658,1658,1933904,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bartonellaceae,Bartonella,Bartonella sp. WD16.2,
1659,1659,1934254,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. M5al,
1660,1660,1938604,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Aquaspirillum,Aquaspirillum sp. LM1,
1661,1661,1941349,Bacteria,Planctomycetes,Phycisphaerae,Sedimentisphaerales,Sedimentisphaeraceae,Sedimentisphaera,Sedimentisphaera salicampi,
1662,1662,1944646,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter,Phoenicibacter congonensis,
1663,1663,1945662,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus contaminans,
1664,1664,1954351,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,
1665,1665,1960083,Bacteria,Actinobacteria,Actinomycetia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces gaoshouyii,
1666,1666,1961362,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. NIC1,
